userId,itemId
0,0
0,1
0,2
0,3
0,4
0,5
0,7
0,8
0,10
0,12
0,13
0,15
0,16
0,18
0,20
0,21
0,23
0,25
0,26
0,27
0,28
0,29
0,30
0,32
0,33
0,34
0,35
1,36
1,37
1,40
1,41
1,42
1,43
1,44
1,46
1,48
1,49
1,50
1,51
1,52
1,53
1,55
2,57
2,51
2,52
2,58
2,59
2,60
2,61
2,62
2,63
2,65
2,66
2,67
2,68
2,69
2,70
2,71
2,72
2,73
2,74
2,75
2,76
2,77
2,78
2,79
2,80
2,81
2,83
2,85
2,86
2,87
2,88
2,89
2,90
2,91
2,92
2,93
2,95
2,96
2,97
2,98
2,100
2,101
2,102
2,103
2,104
2,105
2,106
2,108
2,109
2,110
2,111
2,112
2,113
2,114
2,115
2,116
2,117
3,118
3,83
3,119
3,120
3,121
3,126
3,127
3,128
3,129
3,130
3,131
3,132
3,133
3,135
3,137
3,139
3,140
3,141
3,142
3,143
3,144
3,147
3,148
3,150
3,151
3,152
3,154
3,155
3,156
3,157
3,158
3,159
4,161
4,162
4,163
4,165
4,166
4,167
4,169
4,172
4,173
4,176
4,177
4,181
4,184
4,186
4,187
4,188
4,189
4,190
4,192
4,193
4,194
4,195
4,197
4,198
4,201
4,202
4,204
4,206
4,207
4,210
4,211
4,212
4,213
4,33
5,214
5,201
5,210
5,215
5,216
5,218
5,219
5,220
5,221
5,222
5,223
5,224
5,225
5,226
5,227
5,229
5,231
5,233
5,234
5,235
5,238
5,239
5,241
5,242
5,243
5,244
5,245
5,246
5,247
5,249
5,250
5,252
5,254
5,255
5,256
5,257
5,259
5,260
5,261
5,262
5,263
5,265
5,266
5,267
5,269
5,270
5,271
5,272
5,273
5,274
5,275
5,276
5,277
5,279
5,282
5,283
5,285
5,287
5,288
5,290
5,291
5,293
5,296
5,297
5,29
5,112
5,114
5,122
5,157
6,299
6,300
6,302
6,303
6,304
6,305
6,306
6,307
6,308
6,309
6,310
6,311
6,312
6,313
6,315
7,200
7,1
7,216
7,316
7,267
7,318
7,319
7,320
7,321
7,322
7,323
7,324
7,325
7,327
7,328
7,331
7,334
7,335
7,337
7,338
7,339
7,340
7,341
7,342
7,343
7,346
7,347
7,348
7,349
7,351
7,352
7,354
7,355
7,356
7,358
7,359
7,360
7,361
7,362
7,363
7,364
7,366
7,368
7,369
7,370
7,372
7,373
7,374
7,375
7,376
7,378
7,379
7,380
7,381
7,382
7,384
7,385
7,386
7,387
7,388
7,389
7,45
7,48
7,390
7,391
8,9
8,392
8,393
8,395
8,396
8,397
8,398
8,400
8,401
8,403
8,404
8,405
8,406
8,408
8,409
8,410
8,412
8,414
8,415
8,418
8,419
8,420
8,423
8,425
9,426
9,283
9,25
9,415
9,417
9,428
9,429
9,431
9,433
9,435
9,436
9,438
9,439
9,441
9,442
9,443
9,444
9,445
9,446
9,448
9,449
9,450
9,451
9,453
9,455
9,456
9,459
9,460
9,461
9,463
9,464
9,465
9,466
9,467
9,468
9,470
9,471
9,473
9,474
9,475
9,476
9,477
10,4
10,16
10,478
10,482
10,483
10,485
11,486
11,487
11,210
11,250
11,258
11,280
11,334
11,489
11,490
11,491
11,492
11,493
11,495
11,497
11,499
11,500
11,501
11,504
11,505
11,507
11,508
11,509
11,512
11,513
11,514
11,515
11,516
11,518
11,519
11,520
11,524
11,525
11,527
11,63
12,182
12,529
12,336
12,508
12,531
12,532
12,533
12,535
12,536
12,537
12,539
12,540
12,541
12,545
12,546
12,547
12,548
12,553
12,554
12,555
12,556
12,557
12,558
12,562
12,563
12,564
12,565
12,567
12,568
12,569
12,572
12,72
12,101
12,114
12,134
12,158
13,575
13,578
13,579
13,580
13,581
13,582
13,584
13,586
13,587
13,588
13,589
13,591
13,593
13,595
13,596
13,597
13,599
13,600
14,602
14,603
14,604
14,605
14,606
14,607
14,612
14,613
14,614
14,616
14,617
14,618
14,619
14,620
14,623
14,625
14,626
15,593
15,627
15,628
15,629
15,630
15,631
15,632
15,636
15,637
15,639
15,641
15,642
15,644
15,645
15,646
15,44
15,600
16,648
16,649
16,343
16,373
16,385
16,650
16,651
16,653
16,654
16,655
16,656
16,658
16,659
16,660
16,662
16,663
16,664
16,665
16,667
16,669
16,670
16,671
16,672
16,673
16,675
16,676
16,681
16,683
16,684
16,685
16,686
16,687
16,688
16,690
16,691
16,693
16,696
16,698
16,700
16,701
