userId,itemId
0,1
0,4
0,5
0,7
0,9
1,10
1,13
1,14
1,15
2,16
2,17
2,20
2,21
2,24
2,25
2,28
3,30
3,31
3,32
3,33
3,35
4,36
4,37
4,39
4,41
5,43
5,44
5,45
5,46
5,49
6,51
6,53
6,54
6,55
6,56
6,57
6,58
6,60
6,61
6,62
6,64
6,65
6,66
6,70
6,72
6,74
6,75
6,76
6,77
6,78
6,79
6,80
6,83
6,84
6,86
6,87
6,88
6,89
6,91
6,92
6,93
6,97
6,98
6,101
6,103
6,107
6,109
6,110
6,112
6,113
6,114
7,115
7,116
7,117
8,122
8,123
8,124
8,125
8,126
8,128
8,129
8,130
8,131
8,132
8,134
8,135
8,136
8,138
9,140
9,142
9,143
9,146
10,149
10,151
10,152
10,153
10,154
10,155
10,156
10,157
10,158
10,159
11,161
11,133
11,164
12,166
12,168
12,169
12,171
12,172
12,174
13,175
13,176
13,180
14,182
14,183
14,185
14,187
14,188
15,189
15,191
15,192
15,193
15,195
15,197
15,198
15,199
15,200
16,201
16,202
16,203
16,204
16,206
16,207
16,208
16,100
16,210
17,211
17,214
17,216
18,52
18,217
18,219
18,220
18,149
18,221
18,222
18,224
18,225
18,227
18,228
18,229
18,230
18,232
18,234
18,138
18,236
18,237
18,238
19,240
19,242
19,244
19,245
19,247
19,250
19,251
19,252
20,253
20,254
20,256
20,260
20,261
20,262
20,263
21,272
21,273
21,275
21,276
21,277
21,131
21,280
21,233
21,281
21,283
22,284
22,285
22,286
22,288
22,290
22,292
23,295
23,296
23,298
23,299
23,251
23,301
24,304
24,305
24,306
24,307
24,308
24,309
24,310
25,312
25,314
25,317
25,318
25,281
25,319
25,320
26,321
26,322
26,324
26,325
26,326
26,327
26,328
26,331
26,332
26,334
26,335
26,336
26,337
26,338
27,218
27,339
27,340
27,341
27,11
27,342
27,346
28,347
28,53
28,350
28,351
29,353
29,354
29,356
29,357
29,220
29,358
29,359
29,360
29,361
29,363
29,364
29,365
30,366
30,367
30,370
30,372
30,373
30,374
30,375
30,376
30,377
30,378
30,379
30,380
30,381
30,383
30,384
30,386
30,388
30,389
30,390
30,391
31,368
31,370
31,395
31,396
31,399
31,400
32,401
32,404
32,405
32,318
33,406
33,407
33,408
33,409
33,410
33,411
33,412
33,413
33,225
33,414
33,415
34,418
34,420
34,139
35,421
35,422
35,423
35,424
35,426
35,427
35,428
35,429
35,430
35,395
35,306
35,432
35,307
35,433
35,435
35,437
35,438
35,439
35,440
35,208
35,443
36,445
36,446
36,447
36,448
37,453
37,454
37,455
37,456
38,457
38,458
38,459
38,460
39,466
39,467
39,468
39,469
39,470
39,471
39,472
39,474
39,475
39,479
39,480
39,481
39,482
39,483
39,484
40,485
40,486
40,372
40,54
40,490
40,493
40,494
40,63
40,496
40,497
40,502
40,503
40,45
40,506
40,507
40,508
40,509
40,94
41,513
41,82
41,514
41,515
41,517
41,518
42,522
42,150
42,523
43,526
43,527
43,529
43,531
43,533
43,534
43,535
43,536
43,537
43,539
43,540
44,542
44,545
44,512
45,546
45,547
45,549
45,63
45,550
45,551
45,552
45,553
45,555
45,559
45,208
45,98
46,562
46,563
46,565
46,566
46,567
46,568
46,569
46,570
46,572
46,573
47,574
47,527
47,575
47,576
47,577
47,581
47,582
47,455
47,390
47,583
48,425
48,63
48,586
48,587
48,365
49,588
49,589
49,590
49,591
49,593
49,595
49,596
49,598
49,599
49,600
49,602
49,603
49,604
49,606
50,607
50,608
50,609
50,435
51,612
51,614
51,63
52,616
52,161
52,618
52,613
52,620
52,621
52,623
52,624
52,626
52,46
52,627
52,628
52,629
52,587
52,251
53,406
53,631
53,633
53,635
53,164
53,636
53,639
53,320
53,15
53,641
54,591
54,642
54,644
54,645
54,647
54,649
54,650
55,651
55,56
55,653
55,656
55,3
56,657
56,658
56,659
56,661
56,662
56,663
56,664
56,665
56,666
57,668
57,592
57,669
57,670
57,548
57,672
57,673
57,674
57,675
57,676
57,677
57,679
57,680
57,681
57,682
57,683
57,15
57,687
57,688
58,532
58,690
58,693
58,568
58,694
58,695
58,696
58,697
58,698
58,699
59,700
59,702
59,704
59,699
60,705
60,706
60,707
60,709
61,711
61,715
61,716
61,717
62,718
62,719
62,721
62,722
62,579
62,723
62,724
62,726
63,729
63,730
63,241
63,732
63,734
63,433
63,737
63,738
63,739
63,740
63,741
63,439
63,742
63,743
63,744
63,745
63,747
63,748
63,749
63,750
63,751
63,752
63,754
63,755
63,756
63,757
63,758
63,759
63,761
63,762
63,764
63,765
63,766
63,767
64,768
64,418
64,769
64,770
64,564
64,771
64,774
64,196
64,363
64,779
64,782
64,783
65,784
65,552
66,788
66,790
66,63
66,791
66,436
66,793
66,439
66,440
66,794
66,795
67,796
67,797
67,798
67,804
67,805
67,806
67,808
67,810
67,811
67,813
67,814
67,815
67,816
67,156
67,817
67,818
67,736
67,738
67,819
67,821
67,822
67,471
67,472
67,475
67,824
